Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
844,3,3,3,3,1,3,1,1,3,4,4,1,3,1,112,93.0,neutral or dissatisfied
3134,4,4,4,4,5,5,5,5,3,3,3,2,4,5,0,0.0,satisfied
422,3,0,3,4,3,3,3,3,1,4,3,1,3,3,0,0.0,neutral or dissatisfied
304,5,3,5,3,4,5,4,4,2,1,5,1,5,4,0,0.0,satisfied
3043,3,2,2,2,3,2,3,3,4,1,4,3,4,3,20,3.0,neutral or dissatisfied
632,4,5,4,4,3,4,3,3,5,5,5,5,4,3,0,0.0,satisfied
3350,4,2,2,2,4,4,4,3,3,3,4,1,3,1,0,0.0,neutral or dissatisfied
3744,5,5,5,5,5,5,5,5,4,4,4,5,4,5,172,163.0,satisfied
2000,2,2,2,2,4,4,4,4,5,1,3,1,3,4,0,17.0,satisfied
95,1,0,1,1,2,1,2,2,1,3,2,2,2,2,0,0.0,neutral or dissatisfied
1944,1,2,1,1,2,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
110,0,5,0,4,4,4,4,4,3,3,1,5,3,4,0,3.0,satisfied
31,4,2,2,2,4,4,4,4,4,4,3,5,2,4,0,0.0,satisfied
1205,4,1,4,3,4,3,3,1,1,4,1,4,1,2,0,0.0,neutral or dissatisfied
321,0,0,0,1,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
1788,2,2,2,4,2,2,2,2,3,5,3,2,4,2,0,0.0,neutral or dissatisfied
583,1,5,5,5,2,3,3,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied
224,3,4,3,1,1,3,1,1,5,3,5,4,4,1,0,0.0,neutral or dissatisfied
413,5,5,5,1,5,5,3,5,3,2,4,4,5,5,0,7.0,satisfied
762,4,5,4,4,3,4,3,3,4,5,3,2,5,3,11,14.0,neutral or dissatisfied
308,4,2,1,4,5,1,1,5,2,3,4,4,3,5,0,0.0,satisfied
600,3,2,2,3,4,2,4,4,1,5,3,3,4,4,0,0.0,neutral or dissatisfied
3998,3,3,3,3,4,4,5,4,4,5,4,4,4,5,0,0.0,satisfied
599,3,1,3,1,2,3,1,2,1,2,1,3,1,2,5,26.0,neutral or dissatisfied
581,4,4,3,4,5,4,4,2,2,3,2,4,2,5,0,0.0,satisfied
666,1,1,1,4,2,1,3,2,1,2,3,1,4,2,26,0.0,neutral or dissatisfied
696,3,3,3,1,1,3,1,1,3,3,5,3,4,1,0,0.0,neutral or dissatisfied
1972,3,1,3,3,4,5,5,4,4,4,4,5,4,4,9,0.0,satisfied
594,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
3421,1,1,1,1,5,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
328,0,0,0,1,5,5,5,2,2,2,2,5,2,4,0,10.0,satisfied
867,2,4,4,4,3,4,3,2,2,2,2,4,2,2,15,10.0,neutral or dissatisfied
416,3,4,3,4,3,1,1,4,3,4,3,1,3,1,177,159.0,neutral or dissatisfied
2146,5,5,5,5,5,4,5,5,5,5,4,3,4,5,0,15.0,satisfied
439,1,0,0,3,1,1,1,1,4,2,4,3,5,1,24,21.0,neutral or dissatisfied
1535,3,3,5,3,5,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
986,2,2,2,2,2,5,5,3,3,3,3,4,3,4,0,0.0,satisfied
135,4,3,5,3,2,3,3,1,1,1,4,3,1,4,0,0.0,neutral or dissatisfied
129,3,3,3,1,3,5,4,4,4,3,4,4,4,5,0,12.0,neutral or dissatisfied
3985,0,4,0,3,4,5,4,5,5,5,5,4,5,3,14,2.0,satisfied
2542,5,3,5,5,5,4,5,4,4,4,4,5,4,4,113,99.0,satisfied
1872,1,1,1,1,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
1597,4,5,4,3,4,4,2,4,4,3,4,3,4,4,0,0.0,neutral or dissatisfied
920,3,3,3,3,3,3,3,3,3,4,3,4,3,3,50,51.0,neutral or dissatisfied
2422,2,2,2,2,4,4,4,5,3,5,4,4,4,4,0,0.0,satisfied
446,1,1,1,3,3,1,1,3,2,4,2,2,3,3,66,64.0,neutral or dissatisfied
1313,4,4,4,4,2,4,2,2,3,2,5,5,5,2,30,23.0,satisfied
404,2,5,2,1,3,2,3,3,4,5,4,5,5,3,11,4.0,neutral or dissatisfied
236,4,4,4,1,1,4,1,1,3,5,4,4,5,1,0,0.0,neutral or dissatisfied
321,3,2,4,2,3,2,2,3,3,3,3,2,3,2,3,0.0,neutral or dissatisfied
770,4,4,4,4,5,4,4,5,5,5,5,3,5,4,17,19.0,satisfied
200,3,1,0,2,2,0,2,2,4,4,3,2,3,2,0,4.0,neutral or dissatisfied
1028,2,2,2,3,4,2,4,4,2,1,3,2,4,4,69,63.0,neutral or dissatisfied
1532,3,4,4,4,3,3,3,3,3,2,4,4,4,3,40,27.0,neutral or dissatisfied
557,3,4,3,5,4,4,5,4,4,3,4,4,4,5,0,10.0,neutral or dissatisfied
3823,1,1,3,1,2,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
468,4,0,4,3,2,4,2,2,4,5,4,3,4,2,14,10.0,neutral or dissatisfied
413,4,3,4,3,4,4,4,4,4,3,2,4,4,4,52,43.0,neutral or dissatisfied
2387,1,5,5,5,1,4,4,1,1,1,1,2,1,3,0,0.0,neutral or dissatisfied
1085,4,2,4,3,3,4,4,3,3,4,3,1,3,1,0,0.0,neutral or dissatisfied
1074,5,3,3,3,5,5,4,5,4,2,4,5,4,5,0,0.0,satisfied
746,4,3,3,3,5,3,5,5,3,3,4,2,3,5,71,48.0,neutral or dissatisfied
987,5,5,3,5,5,5,4,5,5,5,1,5,5,5,0,0.0,satisfied
209,0,3,0,2,4,2,5,3,3,3,3,5,3,5,25,18.0,satisfied
235,5,3,3,3,4,5,4,4,2,1,3,2,2,4,127,128.0,satisfied
1499,4,3,4,3,4,4,4,4,3,4,3,1,4,4,11,0.0,neutral or dissatisfied
67,3,3,3,4,3,2,2,3,4,4,3,2,2,2,324,296.0,neutral or dissatisfied
1313,3,2,2,4,5,2,5,5,4,3,2,4,3,5,0,0.0,neutral or dissatisfied
784,4,4,4,4,1,4,1,1,4,1,3,4,3,1,26,15.0,neutral or dissatisfied
522,5,0,5,5,4,5,4,4,5,2,5,5,4,4,0,0.0,satisfied
356,2,5,2,4,5,2,5,5,3,2,5,4,4,5,0,0.0,neutral or dissatisfied
763,3,5,3,5,1,3,1,1,4,2,4,4,5,1,0,0.0,neutral or dissatisfied
1947,2,2,2,3,3,2,3,3,4,2,2,2,3,3,25,26.0,neutral or dissatisfied
577,2,2,2,4,5,2,5,5,1,4,3,2,4,5,0,0.0,neutral or dissatisfied
621,2,2,2,2,3,5,4,5,5,5,5,3,5,5,23,26.0,satisfied
1660,2,3,3,3,2,2,2,2,4,1,3,2,3,2,50,57.0,neutral or dissatisfied
2454,4,3,4,4,5,4,5,3,3,3,3,3,3,5,1,18.0,satisfied
2016,5,5,4,5,3,4,1,5,5,5,5,3,5,4,0,0.0,satisfied
861,3,2,2,2,3,3,3,3,4,5,2,4,1,3,4,15.0,neutral or dissatisfied
861,5,5,4,5,4,5,4,4,4,4,4,5,4,5,22,19.0,satisfied
2313,2,3,3,3,1,2,2,2,2,2,2,3,2,3,59,51.0,neutral or dissatisfied
234,3,2,3,2,1,3,1,1,2,3,2,2,3,1,7,1.0,neutral or dissatisfied
2901,3,3,3,3,5,5,5,5,5,4,5,3,5,5,0,20.0,satisfied
431,4,0,4,5,4,4,4,4,4,2,5,4,4,4,29,29.0,neutral or dissatisfied
929,5,5,5,3,3,5,3,3,4,2,4,5,5,3,0,0.0,satisfied
495,4,3,4,2,5,4,4,5,1,2,3,3,3,5,0,0.0,satisfied
1685,3,3,3,3,5,5,5,5,4,5,5,4,2,5,0,0.0,satisfied
214,1,1,1,1,1,1,1,1,1,5,4,1,3,1,0,0.0,neutral or dissatisfied
602,4,4,4,1,3,5,5,1,1,4,1,3,1,5,2,0.0,neutral or dissatisfied
213,5,0,5,4,5,5,5,5,4,4,5,5,5,5,0,0.0,satisfied
370,1,4,4,4,2,3,4,1,1,1,1,4,1,1,0,2.0,neutral or dissatisfied
2133,2,4,2,3,3,2,3,3,5,4,5,4,4,3,1,21.0,neutral or dissatisfied
413,4,5,4,4,4,4,1,4,3,3,3,5,2,4,17,16.0,neutral or dissatisfied
1892,2,2,2,3,4,2,4,4,4,2,2,1,3,4,1,0.0,neutral or dissatisfied
4983,2,3,2,2,4,4,4,3,1,5,1,4,3,4,0,2.0,satisfied
557,3,3,3,3,5,3,5,5,2,4,1,2,5,5,0,0.0,neutral or dissatisfied
946,0,2,0,2,5,2,5,5,1,1,3,3,2,5,0,0.0,satisfied
3648,5,5,5,5,2,4,5,4,4,4,4,3,4,4,4,3.0,satisfied
1546,4,5,5,1,1,5,1,1,1,1,2,1,1,1,58,35.0,neutral or dissatisfied
3547,2,2,2,2,5,5,5,5,5,5,1,4,4,5,0,0.0,satisfied
391,4,4,4,4,4,4,4,4,5,3,2,4,1,4,0,0.0,satisfied
612,1,4,0,1,4,5,5,2,2,0,2,3,2,3,0,1.0,neutral or dissatisfied
212,3,2,3,4,4,3,3,4,1,2,3,1,4,4,10,1.0,neutral or dissatisfied
2875,1,1,1,1,2,4,4,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
209,4,4,4,4,2,3,1,4,4,4,4,3,4,4,0,0.0,satisfied
1390,3,4,3,3,2,3,2,2,2,4,3,3,3,2,8,17.0,neutral or dissatisfied
255,3,3,3,3,2,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
209,5,2,2,2,5,5,5,5,4,3,3,4,3,5,0,0.0,satisfied
321,2,3,2,2,5,2,5,5,3,2,4,2,4,5,1,0.0,neutral or dissatisfied
305,4,4,4,5,1,4,1,1,3,3,5,5,5,1,0,0.0,neutral or dissatisfied
789,2,2,2,1,4,2,4,4,2,4,2,1,1,4,0,0.0,neutral or dissatisfied
1744,3,3,3,3,2,3,5,2,4,4,2,4,3,2,1,3.0,neutral or dissatisfied
253,1,0,0,4,4,0,4,4,1,4,3,5,3,4,13,12.0,neutral or dissatisfied
1521,3,4,3,4,5,4,3,2,2,3,1,4,2,4,0,0.0,neutral or dissatisfied
925,1,1,1,1,5,5,5,5,4,2,5,5,4,5,11,6.0,satisfied
613,4,0,4,3,1,4,5,1,3,5,2,2,4,1,0,0.0,neutral or dissatisfied
1334,2,5,2,1,4,5,5,2,2,2,2,4,2,5,0,0.0,neutral or dissatisfied
1731,1,5,5,5,1,3,3,1,1,2,1,3,1,4,77,59.0,neutral or dissatisfied
680,2,2,2,2,5,5,5,2,4,5,5,5,2,5,100,170.0,satisfied
1204,2,2,2,4,3,2,3,3,3,1,3,1,3,3,22,27.0,neutral or dissatisfied
3053,1,1,1,1,2,2,2,2,3,3,4,4,2,2,0,0.0,satisfied
861,1,4,1,2,1,1,1,1,3,4,5,5,5,1,0,0.0,neutral or dissatisfied
631,2,3,2,3,4,2,4,4,2,3,3,1,3,4,0,0.0,neutral or dissatisfied
599,3,5,3,3,4,3,4,4,1,5,1,3,1,4,23,20.0,neutral or dissatisfied
647,4,4,5,5,4,4,4,4,1,1,4,1,3,4,0,0.0,neutral or dissatisfied
912,3,4,3,1,3,5,5,2,2,3,1,5,2,3,15,4.0,neutral or dissatisfied
765,2,4,1,4,3,3,1,2,2,2,2,2,2,3,2,0.0,satisfied
3284,2,1,1,1,3,4,3,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied
2994,2,3,3,3,1,2,2,2,2,2,2,2,2,4,31,58.0,neutral or dissatisfied
214,1,0,1,1,3,5,4,4,4,1,4,5,4,4,0,0.0,neutral or dissatisfied
3049,2,2,2,2,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
251,0,0,0,3,4,0,4,4,4,3,4,5,4,4,33,20.0,satisfied
416,1,3,1,4,1,2,3,3,2,4,4,3,4,3,157,158.0,neutral or dissatisfied
441,4,4,4,4,4,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
836,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
1448,5,5,5,5,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
2659,2,2,2,2,5,4,5,5,5,5,4,4,5,3,1,2.0,satisfied
2475,4,4,4,4,5,5,5,5,4,4,4,5,4,5,0,0.0,satisfied
537,2,3,2,3,5,2,5,5,2,1,3,2,4,5,21,21.0,neutral or dissatisfied
2565,0,0,0,3,2,4,5,5,5,5,5,5,5,5,0,2.0,satisfied
1640,2,5,5,5,5,3,3,2,2,3,2,2,2,1,0,0.0,neutral or dissatisfied
1205,2,3,2,3,3,2,3,3,3,5,4,1,3,3,0,0.0,neutral or dissatisfied
457,3,1,1,1,2,4,3,3,3,3,3,2,3,5,61,59.0,satisfied
308,3,3,3,3,5,5,5,5,5,5,5,4,5,4,2,9.0,satisfied
277,2,3,5,3,3,5,3,3,4,2,4,4,4,3,0,0.0,neutral or dissatisfied
432,5,2,2,2,3,5,1,5,5,5,5,5,5,1,0,0.0,satisfied
733,1,2,1,4,4,1,4,4,3,4,3,3,4,4,0,0.0,neutral or dissatisfied
337,1,4,4,4,1,1,1,1,4,2,4,1,3,1,1,0.0,neutral or dissatisfied
1983,4,4,4,4,3,4,4,5,5,5,5,5,5,3,49,66.0,satisfied
991,3,5,3,4,2,3,2,2,5,5,4,3,5,2,2,4.0,neutral or dissatisfied
1020,5,1,1,1,5,5,5,5,2,4,4,5,3,5,0,2.0,satisfied
2238,4,4,5,4,4,5,5,4,4,5,4,5,4,5,13,13.0,satisfied
912,4,1,1,1,4,4,4,3,4,4,4,4,4,4,404,413.0,neutral or dissatisfied
247,1,1,4,1,1,3,4,1,1,1,1,3,1,3,19,20.0,neutral or dissatisfied
500,3,4,3,3,4,5,4,1,1,3,1,3,1,5,0,0.0,neutral or dissatisfied
78,4,2,2,2,4,4,4,4,4,5,4,4,4,4,16,19.0,neutral or dissatisfied
1601,2,2,5,2,3,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
1237,5,5,5,1,1,5,1,1,4,5,5,4,5,1,0,0.0,satisfied
335,3,5,3,4,2,3,2,2,1,5,4,1,3,2,0,0.0,neutral or dissatisfied
2150,5,5,5,5,4,4,4,4,4,2,5,5,5,4,14,0.0,satisfied
349,1,4,4,2,1,4,1,1,5,3,2,5,4,1,32,30.0,neutral or dissatisfied
332,2,4,4,4,2,2,2,2,1,5,5,1,1,2,1,17.0,satisfied
967,3,3,3,1,2,3,2,2,3,3,5,3,5,2,0,0.0,neutral or dissatisfied
1554,2,2,2,2,2,5,1,4,4,4,4,2,4,1,39,53.0,satisfied
2380,1,3,2,3,3,4,3,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied
577,4,4,3,4,3,3,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
1772,2,2,2,2,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
3257,3,1,1,1,3,3,3,3,3,1,3,3,3,3,1,0.0,neutral or dissatisfied
543,1,2,1,1,5,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
296,4,0,4,3,2,4,2,2,1,1,2,3,3,2,0,0.0,neutral or dissatisfied
1767,3,3,3,3,3,5,5,5,5,5,5,4,5,5,28,33.0,satisfied
436,2,2,2,2,3,5,4,5,5,5,5,4,5,5,47,37.0,satisfied
1372,3,4,4,4,3,3,3,3,1,5,4,3,1,3,0,0.0,satisfied
1086,1,4,1,4,1,1,1,1,3,2,5,5,5,1,3,4.0,neutral or dissatisfied
2125,1,1,1,1,4,5,5,4,4,4,4,3,4,3,14,0.0,satisfied
483,5,3,3,3,5,5,5,5,3,4,1,2,3,5,0,0.0,satisfied
321,2,3,2,2,3,1,4,2,2,2,2,2,2,4,3,0.0,neutral or dissatisfied
599,4,5,4,2,2,2,4,4,4,4,1,5,4,2,0,19.0,neutral or dissatisfied
302,4,4,4,4,4,5,4,4,4,4,4,3,4,3,9,15.0,satisfied
759,4,5,4,1,4,4,4,4,3,2,5,3,4,4,0,19.0,neutral or dissatisfied
3114,2,4,2,2,5,5,5,5,5,2,3,3,5,5,1,0.0,satisfied
3931,3,3,3,3,2,4,4,5,5,5,5,4,5,4,33,25.0,satisfied
141,2,4,2,3,4,2,4,4,2,2,3,3,3,4,60,55.0,neutral or dissatisfied
748,2,3,3,3,2,2,2,2,3,4,4,5,2,2,0,3.0,satisfied
867,2,4,2,4,1,2,1,1,4,3,2,4,4,1,0,0.0,neutral or dissatisfied
209,2,2,2,3,2,2,2,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
1709,2,2,2,4,3,3,3,4,4,2,4,1,4,2,0,0.0,neutral or dissatisfied
109,3,5,3,2,3,4,5,3,3,5,5,5,4,5,175,165.0,neutral or dissatisfied
3021,2,4,4,4,1,4,4,2,2,2,2,3,2,2,1,13.0,neutral or dissatisfied
102,3,3,5,3,4,1,5,3,3,4,4,3,3,1,0,0.0,satisfied
163,4,3,4,3,1,4,1,1,2,5,4,2,4,1,0,1.0,neutral or dissatisfied
448,1,3,1,4,2,1,2,2,2,2,4,5,5,2,51,45.0,neutral or dissatisfied
402,4,4,4,4,4,4,2,4,2,4,4,2,4,4,2,0.0,neutral or dissatisfied
2474,3,3,3,3,4,4,4,4,1,5,4,4,4,4,0,0.0,satisfied
3031,2,5,4,4,5,3,3,2,2,2,2,2,2,2,9,8.0,neutral or dissatisfied
545,3,1,3,4,1,3,1,1,1,5,4,3,4,1,0,0.0,neutral or dissatisfied
453,3,5,5,5,4,3,2,3,3,3,3,2,3,3,9,0.0,neutral or dissatisfied
354,4,4,2,4,2,4,5,5,5,5,5,5,5,4,0,9.0,satisfied
302,5,3,3,3,5,4,5,5,1,1,4,1,4,5,0,0.0,satisfied
399,2,4,3,3,1,3,1,1,5,3,5,3,5,1,0,0.0,neutral or dissatisfied
448,2,2,2,2,3,5,4,5,5,5,5,5,5,5,16,7.0,satisfied
515,3,3,3,3,3,3,3,3,3,1,3,2,4,3,4,1.0,neutral or dissatisfied
404,1,5,1,2,5,5,4,2,2,1,3,4,2,4,0,3.0,neutral or dissatisfied
1624,4,2,4,3,5,4,3,5,2,1,3,2,3,5,15,0.0,neutral or dissatisfied
1119,4,5,4,2,1,4,1,1,5,3,5,3,4,1,20,41.0,neutral or dissatisfied
781,1,1,1,1,5,5,5,5,4,2,5,3,4,5,13,8.0,satisfied
207,1,2,0,4,4,4,3,5,5,0,5,3,5,3,0,0.0,neutral or dissatisfied
2669,2,2,2,2,5,2,3,4,4,4,4,2,4,5,7,2.0,satisfied
590,3,4,3,4,2,3,2,2,2,1,4,3,3,2,20,9.0,neutral or dissatisfied
3502,2,2,2,2,4,3,1,4,4,4,5,1,4,2,0,0.0,satisfied
1282,5,5,5,4,4,5,4,4,4,3,4,3,5,4,0,0.0,satisfied
2521,5,5,5,5,4,4,4,4,3,5,4,4,5,4,14,21.0,satisfied
550,2,0,2,4,4,2,4,4,3,2,5,5,5,4,0,9.0,neutral or dissatisfied
1528,5,5,2,5,2,5,4,4,4,4,4,3,4,3,22,23.0,satisfied
991,0,4,1,2,5,1,5,5,4,2,5,4,4,5,0,0.0,satisfied
1674,4,2,2,2,4,5,4,4,2,3,5,4,5,4,2,0.0,satisfied
782,4,1,1,1,2,4,4,4,4,4,4,1,4,2,31,30.0,satisfied
214,3,2,0,2,3,0,3,3,2,3,1,1,2,3,0,0.0,neutral or dissatisfied
86,3,5,3,4,2,1,5,5,5,3,5,1,5,4,55,45.0,neutral or dissatisfied
1005,2,3,3,3,5,3,3,2,2,1,2,2,2,1,0,26.0,neutral or dissatisfied
1035,1,3,1,3,5,1,5,5,3,3,3,3,4,5,16,18.0,neutral or dissatisfied
569,1,5,1,5,1,1,1,1,3,5,5,5,4,1,0,0.0,neutral or dissatisfied
447,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
332,3,4,4,2,1,4,1,1,4,5,4,4,5,1,0,0.0,neutral or dissatisfied
3680,4,1,4,4,2,2,2,2,5,5,5,5,4,2,0,0.0,satisfied
1475,1,1,1,1,5,1,5,5,3,4,4,4,4,5,0,0.0,neutral or dissatisfied
2172,3,3,3,3,4,3,4,4,3,4,4,3,5,4,0,0.0,neutral or dissatisfied
1258,4,5,4,3,3,4,3,3,3,3,3,3,5,3,0,0.0,satisfied
539,3,4,4,4,3,2,3,3,4,4,4,4,3,3,0,0.0,neutral or dissatisfied
541,4,4,4,4,4,5,4,5,5,5,5,4,5,4,0,13.0,satisfied
156,2,5,5,5,2,2,2,2,1,4,2,3,1,2,0,0.0,satisfied
3562,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
2311,4,4,2,4,2,4,4,5,5,5,5,5,5,3,8,12.0,satisfied
534,0,0,0,4,4,0,3,4,5,2,5,4,4,4,19,15.0,satisfied
602,3,5,3,3,1,3,1,1,4,5,5,5,5,1,23,29.0,neutral or dissatisfied
701,4,0,4,2,1,4,1,1,4,4,5,5,4,1,0,0.0,satisfied
2268,3,3,3,3,5,4,2,4,4,4,3,3,4,2,5,0.0,satisfied
2036,3,5,2,1,4,2,4,4,3,2,3,4,5,4,1,0.0,neutral or dissatisfied
888,4,1,3,4,3,3,3,3,3,2,4,3,4,3,0,0.0,neutral or dissatisfied
1744,3,3,3,3,4,3,4,4,4,4,4,4,4,5,23,30.0,satisfied
3681,2,2,2,2,5,3,2,4,4,4,4,3,4,2,12,7.0,satisfied
1258,4,4,4,4,2,4,2,2,3,5,5,3,4,2,0,0.0,neutral or dissatisfied
151,3,3,3,3,5,3,3,4,4,4,4,2,4,5,106,104.0,satisfied
2615,2,0,3,3,3,1,2,5,3,5,5,2,3,2,2,11.0,neutral or dissatisfied
926,2,2,2,3,4,2,4,4,4,3,4,2,3,4,10,6.0,neutral or dissatisfied
3908,2,2,2,2,3,5,4,5,5,5,5,3,5,3,11,8.0,satisfied
683,2,1,2,3,4,2,4,4,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
2677,5,3,3,3,5,5,5,5,2,4,4,5,2,5,0,0.0,satisfied
1532,3,3,3,3,3,3,3,3,4,5,4,1,4,3,0,0.0,neutral or dissatisfied
2522,1,0,0,3,4,0,4,4,1,5,4,3,3,4,8,6.0,neutral or dissatisfied
913,4,4,4,1,3,4,3,3,5,4,4,4,4,3,6,13.0,neutral or dissatisfied
3969,0,0,0,2,4,4,4,2,2,2,2,4,2,3,2,5.0,satisfied
2143,3,2,2,2,1,2,2,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
1521,3,4,3,3,5,3,5,5,1,2,4,4,3,5,3,8.0,neutral or dissatisfied
1102,2,2,2,2,4,4,4,5,5,5,4,4,4,4,279,253.0,satisfied
2626,3,2,2,2,3,3,3,3,1,1,4,2,4,3,0,0.0,neutral or dissatisfied
259,5,5,5,1,4,5,5,4,3,3,5,4,2,4,16,9.0,satisfied
148,1,0,0,3,2,0,2,2,5,2,5,3,5,2,26,38.0,neutral or dissatisfied
2556,1,5,1,1,4,1,4,4,2,1,3,3,3,4,4,0.0,neutral or dissatisfied
536,4,4,4,4,3,4,2,3,2,2,4,1,3,3,3,2.0,neutral or dissatisfied
164,5,2,5,3,4,5,4,4,1,1,4,1,4,4,0,0.0,satisfied
796,0,0,0,1,4,0,4,4,3,5,2,2,1,4,0,0.0,satisfied
507,3,1,1,1,3,3,2,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
1208,2,2,2,4,5,2,3,5,1,5,3,3,3,5,0,0.0,neutral or dissatisfied
445,4,5,4,3,4,4,4,4,3,2,5,3,5,4,21,14.0,neutral or dissatisfied
2180,1,1,3,1,3,4,5,5,5,4,5,5,5,5,1,0.0,satisfied
2894,1,1,2,1,2,5,2,4,4,4,4,4,4,2,0,0.0,satisfied
3869,1,1,1,1,4,4,5,2,2,2,2,4,2,5,0,0.0,satisfied
894,3,3,3,4,3,3,3,3,2,5,2,4,4,3,0,0.0,neutral or dissatisfied
441,3,5,4,3,2,5,4,3,3,4,3,3,3,5,82,74.0,neutral or dissatisfied
1400,3,2,2,2,3,3,3,3,1,1,3,2,3,3,62,36.0,neutral or dissatisfied
861,3,3,3,3,2,4,4,5,5,5,5,3,5,3,0,17.0,satisfied
759,2,2,2,3,4,2,4,4,3,5,3,3,2,4,22,16.0,neutral or dissatisfied
446,2,5,2,1,5,4,5,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
1844,2,5,2,4,2,1,1,5,4,5,4,1,5,1,98,214.0,neutral or dissatisfied
990,2,2,2,3,3,2,3,3,3,1,4,1,4,3,0,0.0,neutral or dissatisfied
338,2,5,2,2,3,5,4,3,3,4,3,4,3,3,0,0.0,satisfied
748,4,3,3,4,2,3,2,2,3,2,4,1,3,2,0,0.0,neutral or dissatisfied
2881,3,3,2,2,3,3,3,3,1,4,2,3,3,3,0,0.0,neutral or dissatisfied
1530,2,2,2,2,4,5,5,5,5,5,5,5,5,4,0,0.0,satisfied
1086,3,3,3,4,1,3,1,1,2,1,2,4,5,1,106,106.0,neutral or dissatisfied
235,1,2,1,2,2,1,1,2,3,5,2,1,2,2,0,3.0,neutral or dissatisfied
377,3,4,4,4,3,3,3,3,4,1,4,1,4,3,32,13.0,neutral or dissatisfied
3942,0,0,0,3,2,5,5,2,2,2,2,5,2,5,4,0.0,satisfied
275,4,0,4,3,2,4,2,2,3,5,4,5,5,2,0,0.0,neutral or dissatisfied
821,3,3,3,3,5,3,5,5,3,2,5,4,5,5,2,5.0,neutral or dissatisfied
2842,2,2,2,2,5,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
397,1,1,1,1,2,5,5,2,2,2,2,3,2,5,0,0.0,satisfied
802,4,4,4,3,3,4,3,3,4,2,4,5,4,3,122,105.0,satisfied
1589,2,2,2,4,4,2,4,4,5,4,5,4,4,4,0,0.0,neutral or dissatisfied
2556,1,1,1,1,5,3,4,5,5,5,5,5,5,5,16,0.0,satisfied
1506,4,5,5,1,1,4,1,1,4,3,4,3,5,1,12,8.0,satisfied
2205,4,4,4,4,1,2,3,4,4,4,4,3,4,1,14,8.0,neutral or dissatisfied
1779,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
3293,1,1,1,1,5,3,2,4,4,5,4,2,4,4,43,59.0,satisfied
867,4,4,4,3,3,4,3,5,5,4,5,4,5,2,0,0.0,neutral or dissatisfied
634,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
737,4,5,4,1,5,4,5,5,5,2,5,5,4,5,2,10.0,neutral or dissatisfied
1389,4,2,2,2,4,4,2,4,2,4,3,1,2,4,0,0.0,neutral or dissatisfied
163,3,4,3,4,2,3,2,2,1,1,4,2,3,2,0,0.0,neutral or dissatisfied
992,4,4,3,4,4,3,5,4,3,4,4,4,4,4,110,107.0,neutral or dissatisfied
446,4,4,4,4,2,4,5,4,4,4,4,5,4,5,48,40.0,satisfied
278,2,5,5,5,2,2,2,2,2,3,1,2,1,2,9,9.0,neutral or dissatisfied
1499,2,1,1,1,2,2,2,2,4,5,4,4,3,2,0,0.0,neutral or dissatisfied
404,2,1,2,3,2,2,4,2,2,3,3,3,4,2,0,0.0,neutral or dissatisfied
545,4,1,4,2,1,4,1,1,5,2,5,3,4,1,0,0.0,satisfied
261,0,5,0,3,1,0,1,1,4,4,1,5,5,1,0,1.0,satisfied
1773,1,1,1,3,3,1,3,3,5,2,3,5,4,3,0,2.0,neutral or dissatisfied
3996,2,3,3,3,2,4,3,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
